trial,sign_count,stouffer_Z,inerts_q4,inerts_q6,inerts_q8,inerts_q12
3009,4,1.644384,504,510,512,526
3010,3,0.600833,517,516,501,485
3011,3,0.252982,486,512,504,506
3012,1,-1.296534,479,474,498,508
3013,0,-0.980306,486,499,499,485
3014,2,0.853815,496,520,500,511
3015,4,2.561445,521,533,511,516
3016,0,-1.454648,493,496,483,482
3017,2,-0.632456,484,491,501,504
3018,2,0.885438,513,496,522,497
3019,0,-2.940918,484,461,487,475
3020,2,-0.442719,484,492,505,505
3021,2,0.094868,501,494,509,499
3022,4,1.328157,505,507,518,512
3023,2,0.758947,497,528,496,503
3024,2,0.948683,519,498,525,488
3025,3,1.296534,514,499,507,521
3026,1,-0.189737,495,486,517,496
3027,3,1.233288,500,507,524,508
3028,3,0.600833,502,511,494,512
3029,0,-2.782804,476,487,482,467
3030,4,1.834121,511,531,512,504
3031,1,-0.158114,496,493,511,495
3032,2,-0.284605,493,512,484,502
3033,0,-2.466577,480,486,483,473
3034,1,0.126491,497,496,499,512
3035,4,0.664078,514,501,505,501
3036,4,2.687936,507,518,538,522
3037,3,1.106797,512,510,513,500
3038,4,1.928989,515,514,513,519
3039,2,0.474342,524,484,515,492
3040,4,1.517893,508,523,504,513
3041,4,1.581139,508,504,513,525
3042,4,1.707630,514,516,516,508
3043,0,-1.897367,479,469,496,496
3044,1,-1.011929,489,505,486,488
3045,2,0.158114,496,513,488,508
3046,3,1.170043,502,523,489,523
3047,0,-1.264911,498,491,485,486
3048,1,-0.347851,502,495,494,498
3049,3,0.790569,517,502,506,500
3050,1,-1.106797,495,513,479,478
3051,1,-0.031623,500,510,494,495
3052,2,0.347851,501,515,499,496
3053,3,0.505964,495,502,509,510
3054,0,-0.284605,499,496,496,500
3055,3,1.043552,505,511,495,522
3056,2,-0.094868,502,498,501,496
3057,3,2.940918,530,533,494,536
3058,2,-0.252982,505,512,490,485
3059,3,0.853815,485,505,529,508
3060,2,-0.158114,500,504,501,490
3061,2,0.252982,498,491,514,505
3062,0,-3.067409,479,483,470,471
3063,3,1.170043,504,495,535,503
3064,3,-0.442719,501,476,508,501
3065,0,-1.960612,472,493,490,483
3066,2,0.126491,478,521,495,510
3067,4,1.960612,518,504,528,512
3068,1,-1.233288,479,484,503,495
3069,1,-0.031623,496,496,500,507
3070,4,3.257146,536,507,519,541
3071,3,0.221359,501,506,502,498
3072,0,-1.486271,475,493,497,488
3073,2,-0.948683,475,509,483,503
3074,1,-0.031623,498,490,520,491
3075,0,-1.106797,496,473,500,496
3076,0,-2.245217,472,486,495,476
3077,4,3.921224,521,545,519,539
3078,3,0.252982,508,474,524,502
3079,4,1.549516,514,516,506,513
3080,0,-3.035787,456,466,500,482
3081,3,0.474342,507,507,497,504
3082,2,0.474342,490,512,516,497
3083,4,1.802498,505,512,517,523
3084,1,-0.632456,480,497,509,494
3085,1,-1.391402,482,505,480,489
3086,0,-1.486271,488,492,486,487
3087,4,2.434954,532,528,509,508
3088,3,1.739253,518,531,511,495
3089,2,0.853815,479,525,492,531
3090,4,3.383637,529,527,516,535
3091,1,-1.486271,470,517,477,489
3092,4,3.668242,509,550,518,539
3093,0,-1.802498,483,495,473,492
3094,2,-0.000000,489,508,516,487
3095,0,-3.541751,470,477,463,478
3096,4,1.233288,511,509,502,517
3097,3,0.948683,495,519,508,508
3098,3,0.885438,513,515,499,501
3099,3,0.664078,514,495,504,508
3100,4,1.201666,516,508,501,513
3101,3,0.158114,509,506,510,480
3102,4,1.359779,502,510,519,512
3103,1,0.031623,500,485,518,498
3104,2,0.505964,510,500,499,507
3105,4,3.193900,531,503,539,528
3106,4,1.960612,508,525,522,507
3107,0,-4.174207,474,467,470,457
3108,2,0.442719,494,487,519,514
3109,2,0.158114,503,498,489,515
3110,1,-1.802498,476,486,506,475
3111,3,1.233288,501,513,500,525
3112,1,-0.379473,497,483,493,515
3113,0,-2.023858,476,486,486,488
3114,3,0.790569,515,493,503,514
3115,1,-0.537587,504,493,497,489
3116,1,-0.505964,509,499,489,487
3117,2,0.063246,493,507,506,496
3118,4,3.826356,533,509,538,541
3119,4,3.415260,523,527,535,523
3120,4,1.960612,507,531,515,509
3121,3,0.885438,494,515,504,515
3122,1,-0.885438,480,514,497,481
3123,2,-0.094868,511,515,500,471
3124,2,0.600833,500,498,515,506
3125,4,3.067409,534,531,518,514
3126,4,2.181972,513,517,514,525
3127,1,-1.138420,489,510,489,476
3128,4,2.498199,521,514,512,532
3129,1,-1.075174,502,500,473,491
3130,0,-1.960612,487,487,476,488
3131,3,1.233288,531,503,514,491
3132,1,-0.569210,500,496,503,483
3133,2,0.790569,518,494,517,496
3134,2,-0.126491,501,496,507,492
3135,0,-2.276840,486,494,472,476
3136,3,-0.221359,471,508,502,512
3137,1,-0.158114,491,525,487,492
3138,1,0.474342,495,522,500,498
3139,2,0.284605,514,519,481,495
3140,0,-0.885438,500,486,495,491
3141,4,3.446883,539,522,528,520
3142,4,1.802498,513,529,502,513
3143,0,-0.853815,497,494,493,489
3144,3,0.727324,512,504,500,507
3145,3,0.664078,501,501,499,520
3146,0,-4.711794,461,473,451,466
3147,0,-2.687936,490,471,487,467
3148,4,2.466577,514,513,519,532
3149,4,1.960612,502,533,504,523
3150,1,-0.853815,493,475,521,484
3151,3,1.233288,492,521,517,509
3152,3,-0.347851,501,479,503,506
3153,3,1.170043,513,509,515,500
3154,2,-0.063246,489,503,495,511
3155,2,-0.411096,505,484,497,501
3156,2,0.442719,492,497,521,504
3157,1,-1.170043,496,509,473,485
3158,0,-2.498199,473,484,495,469
3159,1,-1.676007,475,486,482,504
3160,0,-1.960612,476,483,482,497
3161,1,-1.138420,491,485,487,501
3162,3,0.252982,504,504,498,502
3163,0,-2.150349,492,474,482,484
3164,2,-1.296534,472,508,476,503
3165,4,2.877673,521,524,506,540
3166,4,0.948683,507,510,504,509
3167,1,-0.221359,490,492,513,498
3168,0,-1.612762,481,498,497,473
3169,1,-1.043552,495,483,486,503
3170,3,0.569210,500,504,509,505
3171,0,-3.604997,480,468,493,445
3172,4,1.106797,506,517,511,501
3173,0,-2.087103,487,494,467,486
3174,3,0.822192,505,506,516,499
3175,4,0.948683,509,513,505,503
3176,3,0.727324,494,506,510,513
3177,2,-0.221359,504,502,499,488
3178,3,1.264911,534,508,508,490
3179,1,-0.474342,492,499,508,486
3180,4,1.549516,509,506,514,520
3181,3,0.126491,505,507,486,506
3182,1,-1.138420,500,509,474,481
3183,0,-2.023858,479,484,493,480
3184,3,1.897367,499,527,519,515
3185,3,0.632456,511,516,512,481
3186,3,-0.347851,471,508,502,508
3187,0,-0.569210,491,500,492,499
3188,4,3.288769,531,543,514,516
3189,4,1.581139,514,509,520,507
3190,1,-0.632456,492,483,520,485
3191,1,-2.371708,477,463,516,469
3192,3,0.664078,497,507,509,508
3193,0,-3.193900,468,488,475,468
3194,2,0.284605,497,518,480,514
3195,2,0.347851,496,503,497,515
3196,4,2.403331,523,506,532,515
3197,0,-1.581139,480,489,482,499
3198,2,-0.094868,493,521,471,512
3199,2,1.391402,537,492,516,499
3200,0,-1.644384,496,491,493,468
3201,4,2.846050,527,530,522,511
3202,2,0.252982,507,490,500,511
3203,3,1.201666,513,500,518,507
3204,1,-1.454648,469,494,477,514
3205,0,-3.604997,462,469,486,469
3206,3,1.170043,502,484,525,526
3207,3,1.707630,500,525,517,512
3208,1,0.094868,494,499,495,515
3209,2,0.094868,498,502,499,504
3210,1,-0.600833,500,503,486,492
3211,3,2.782804,498,543,533,514
3212,2,0.505964,518,491,500,507
3213,0,-1.739253,476,481,490,498
3214,0,-1.328157,493,483,493,489
3215,3,0.632456,507,511,502,500
3216,3,1.486271,528,489,520,510
3217,1,-0.758947,502,500,485,489
3218,3,0.758947,512,497,508,507
3219,1,-0.727324,495,480,504,498
3220,2,-0.474342,493,507,483,502
3221,0,-1.454648,487,478,493,496
3222,0,-2.213594,490,482,478,480
3223,2,-0.316228,484,505,510,491
3224,4,2.561445,525,506,528,522
3225,0,-2.403331,474,496,475,479
3226,4,3.035787,530,521,522,523
3227,2,-0.031623,491,505,512,491
3228,2,-0.505964,486,487,501,510
3229,3,0.189737,511,505,477,513
3230,3,0.063246,504,501,508,489
3231,0,-1.676007,487,482,492,486
3232,2,0.442719,501,515,498,500
3233,4,2.593068,505,521,527,529
3234,2,-0.442719,502,502,496,486
3235,1,-1.170043,489,504,478,492
3236,2,-0.442719,490,486,507,503
3237,1,-0.379473,494,492,491,511
3238,0,-1.423025,488,497,488,482
3239,3,2.814427,512,500,534,543
3240,3,0.537587,510,505,497,505
3241,3,0.126491,507,508,488,501
3242,1,-0.790569,488,510,489,488
3243,3,0.980306,528,508,501,494
3244,2,0.727324,496,516,521,490
3245,4,1.834121,516,522,516,504
3246,2,1.233288,515,500,526,498
3247,0,-1.770875,494,487,490,473
3248,3,1.296534,514,491,533,503
3249,1,-0.695701,498,499,478,503
3250,2,-0.221359,473,500,501,519
3251,2,-0.758947,505,487,482,502
3252,4,2.055480,510,517,518,520
3253,1,-0.505964,512,492,500,480
3254,2,-0.505964,503,510,482,489
3255,3,0.031623,503,506,490,502
3256,4,2.181972,514,520,520,515
3257,3,0.316228,513,502,494,501
3258,3,1.170043,507,515,500,515
3259,0,-2.814427,469,486,471,485
3260,0,-0.695701,489,499,499,491
3261,0,-2.087103,476,481,487,490
3262,4,1.960612,518,518,511,515
3263,0,-2.687936,474,500,470,471
3264,3,0.158114,501,502,493,509
3265,3,0.727324,509,515,495,504
3266,3,0.569210,495,507,507,509
3267,2,0.316228,509,512,492,497
3268,4,2.023858,537,512,514,501
3269,2,0.158114,514,501,500,490
3270,1,-1.011929,489,504,488,487
3271,3,0.664078,491,513,513,504
3272,4,1.676007,508,513,512,520
3273,1,0.632456,498,535,495,492
3274,3,0.664078,503,481,515,522
3275,1,-1.106797,475,491,509,490
3276,4,3.668242,515,544,535,522
3277,1,-1.106797,483,503,489,490
3278,3,1.739253,516,535,495,509
3279,2,0.158114,512,490,496,507
3280,2,-0.948683,478,509,504,479
3281,3,-0.063246,508,504,501,485
3282,4,2.877673,515,535,528,513
3283,1,-0.980306,481,495,503,490
3284,2,0.000000,506,505,495,494
3285,1,-0.822192,508,480,500,486
3286,3,2.340085,534,520,520,500
3287,1,-0.474342,490,515,491,489
3288,3,1.296534,522,522,508,489
3289,2,-0.347851,484,491,503,511
3290,0,-2.055480,487,486,475,487
3291,2,0.632456,499,508,513,500
3292,0,-2.308463,481,500,469,477
3293,1,-0.569210,485,498,504,495
3294,2,0.031623,509,499,485,508
3295,1,-1.106797,494,488,503,480
3296,4,3.510128,526,524,530,531
3297,4,1.201666,522,502,511,503
3298,2,0.284605,511,502,500,496
3299,1,-0.221359,501,496,498,498
3300,2,0.695701,497,495,520,510
3301,4,0.853815,513,507,501,506
3302,3,1.011929,491,505,534,502
3303,1,-1.201666,480,486,505,491
3304,4,1.296534,511,502,504,524
3305,3,0.885438,515,511,511,491
3306,2,0.252982,512,494,506,496
3307,2,0.632456,493,532,487,508
3308,0,-2.118726,480,482,488,483
3309,2,-0.632456,474,512,507,487
3310,2,1.233288,497,526,491,525
3311,0,-2.087103,473,492,492,477
3312,1,-1.138420,478,507,481,498
3313,1,-1.043552,485,476,510,496
3314,1,-0.790569,512,478,493,492
3315,1,0.284605,493,523,495,498
3316,2,0.505964,501,538,478,499
3317,2,-0.442719,520,489,504,473
3318,2,-0.221359,503,485,510,495
3319,3,1.359779,515,511,521,496
3320,3,1.106797,487,525,514,509
3321,3,0.252982,503,509,489,507
3322,1,-1.707630,501,495,488,462
3323,1,-0.758947,498,502,498,478
3324,4,2.498199,536,533,509,501
3325,1,-1.517893,485,521,473,473
3326,4,2.529822,518,524,522,516
3327,3,2.308463,536,500,511,526
3328,1,-0.316228,495,509,491,495
3329,3,1.011929,517,507,498,510
3330,1,-0.063246,495,490,497,516
3331,1,-2.023858,480,470,502,484
3332,1,-0.442719,484,490,515,497
3333,2,0.094868,503,506,495,499
3334,3,0.632456,504,496,504,516
3335,2,-0.063246,490,505,507,496
3336,4,2.276840,510,530,523,509
3337,2,-0.252982,508,492,487,505
3338,0,-1.359779,496,484,493,484
3339,2,0.347851,530,478,506,497
3340,2,0.379473,505,511,498,498
3341,2,-0.031623,486,505,510,498
3342,0,-1.296534,483,500,490,486
3343,3,0.284605,494,504,505,506
3344,2,-0.094868,484,485,524,504
3345,4,3.004164,515,533,525,522
3346,2,0.569210,496,496,510,516
3347,4,3.004164,524,524,527,520
3348,1,-0.284605,494,526,474,497
3349,4,2.656313,528,521,522,513
3350,2,0.885438,505,495,500,528
3351,4,2.656313,517,525,522,520
3352,2,-0.063246,503,500,512,483
3353,2,0.063246,490,500,506,506
3354,2,0.189737,505,500,502,499
3355,1,-1.075174,495,509,482,480
3356,1,-1.264911,476,503,490,491
3357,1,-0.158114,513,486,497,499
3358,4,1.549516,507,515,517,510
3359,1,-0.126491,498,512,487,499
3360,2,-0.252982,488,496,501,507
3361,3,1.612762,516,527,491,517
3362,1,-0.347851,493,501,497,498
3363,3,1.106797,503,512,498,522
3364,0,-0.632456,493,492,496,499
3365,4,2.529822,539,517,506,518
3366,0,-3.541751,465,474,500,449
3367,3,0.379473,509,501,516,486
3368,1,-0.885438,516,478,499,479
3369,2,0.822192,523,478,528,497
3370,4,1.644384,517,510,514,511
3371,3,0.474342,494,505,503,513
3372,4,2.466577,519,507,525,527
3373,1,-0.189737,496,512,498,488
3374,0,-1.075174,489,490,495,492
3375,0,-0.885438,491,500,491,490
3376,2,-0.031623,505,514,490,490
3377,0,-1.138420,495,480,494,495
3378,4,2.118726,529,504,519,515
3379,2,0.316228,497,496,510,507
3380,2,0.537587,498,507,499,513
3381,2,0.000000,501,498,499,502
3382,1,-2.150349,476,474,502,480
3383,4,1.106797,503,506,511,515
3384,1,-0.758947,511,480,500,485
3385,1,-1.612762,482,503,482,482
3386,1,-1.011929,482,497,485,504
3387,1,-1.486271,479,501,479,494
3388,0,-1.106797,499,498,480,488
3389,3,0.189737,490,504,508,504
3390,3,0.221359,493,509,504,501
3391,1,-0.600833,501,500,499,481
3392,3,0.758947,508,512,498,506
3393,4,2.434954,511,503,545,518
3394,4,3.035787,534,522,515,525
3395,3,0.727324,503,500,512,508
3396,1,-0.600833,511,493,484,493
3397,0,-1.834121,485,497,484,476
3398,0,-0.664078,487,500,492,500
3399,1,-0.379473,499,513,500,476
3400,3,1.865744,527,512,520,500
3401,3,0.885438,505,500,512,511
3402,3,0.316228,520,503,505,482
3403,4,1.676007,522,501,508,522
3404,0,-1.834121,467,493,492,490
3405,3,0.917061,519,500,503,507
3406,0,-1.992235,476,493,488,480
3407,3,1.106797,507,481,511,536
3408,3,1.296534,512,498,527,504
3409,2,0.917061,521,500,499,509
3410,3,0.695701,487,518,502,515
3411,2,0.252982,526,523,476,483
3412,3,1.928989,525,527,492,517
3413,0,-1.644384,486,486,493,483
3414,4,1.928989,504,510,514,533
3415,3,0.284605,522,483,501,503
3416,2,-0.600833,498,471,504,508
3417,1,-0.885438,505,489,481,497
3418,1,-0.600833,484,512,492,493
3419,1,-0.031623,490,486,499,524
3420,3,0.790569,510,505,514,496
3421,1,-1.391402,479,502,496,479
3422,3,0.569210,495,514,508,501
3423,4,1.201666,501,509,512,516
3424,0,-3.383637,486,477,459,471
3425,2,0.000000,498,506,488,508
3426,1,-3.162278,471,501,456,472
3427,2,0.347851,500,511,507,493
3428,2,-0.063246,497,492,505,504
3429,0,-1.454648,494,483,494,483
3430,2,0.505964,520,504,499,493
3431,3,0.853815,513,513,503,498
3432,3,1.264911,505,497,523,515
3433,1,-1.138420,488,481,493,502
3434,3,0.948683,517,508,499,506
3435,3,0.442719,491,505,512,506
3436,0,-1.423025,493,466,500,496
3437,3,1.138420,502,518,524,492
3438,3,0.758947,496,518,504,506
3439,0,-1.233288,483,493,497,488
3440,3,0.632456,515,493,507,505
3441,2,0.189737,509,509,497,491
3442,1,0.063246,497,518,497,490
3443,4,2.371708,522,518,521,514
3444,2,0.917061,489,500,516,524
3445,2,0.284605,501,496,487,525
3446,1,-0.252982,496,499,490,507
3447,1,0.252982,519,495,497,497
3448,3,0.411096,502,514,494,503
3449,2,-0.474342,487,501,505,492
3450,3,0.063246,501,496,502,503
3451,2,0.158114,485,517,494,509
3452,4,1.802498,505,527,509,516
3453,3,1.296534,529,508,491,513
3454,2,-0.537587,502,487,501,493
3455,0,-1.549516,482,493,490,486
3456,2,0.474342,499,485,523,508
3457,4,2.719559,528,523,519,516
3458,1,-0.284605,504,492,495,500
3459,2,0.664078,525,503,498,495
3460,1,-0.664078,490,491,490,508
3461,2,-0.031623,485,501,498,515
3462,3,0.347851,511,503,496,501
3463,2,-0.189737,520,507,499,468
3464,2,1.233288,522,532,492,493
3465,3,0.727324,504,526,507,486
3466,1,-0.758947,480,501,496,499
3467,0,-1.581139,499,462,494,495
3468,2,0.284605,490,492,510,517
3469,0,-0.695701,493,495,495,495
3470,4,0.948683,505,519,502,504
3471,1,-0.316228,496,484,511,499
3472,1,-1.423025,478,497,478,502
3473,3,1.233288,523,492,510,514
3474,0,-2.719559,496,478,470,470
3475,4,1.644384,506,507,509,530
3476,2,0.347851,499,504,517,491
3477,4,1.897367,506,526,509,519
3478,4,1.676007,513,512,514,514
3479,2,-0.094868,506,488,498,505
3480,1,-1.328157,477,482,493,506
3481,0,-1.138420,492,498,493,481
3482,2,-0.221359,482,510,491,510
3483,1,-0.252982,507,500,499,486
3484,3,0.442719,501,489,506,518
3485,1,-0.316228,492,507,495,496
3486,2,0.379473,494,509,510,499
3487,4,2.972541,525,521,529,519
3488,1,-0.917061,480,506,493,492
3489,1,-1.011929,492,489,480,507
3490,1,-1.834121,488,479,474,501
3491,3,1.201666,504,484,538,512
3492,1,-0.822192,497,501,481,495
3493,4,2.340085,516,532,511,515
3494,1,-0.126491,499,516,482,499
3495,3,1.960612,529,518,492,523
3496,3,1.581139,523,507,492,528
3497,1,-1.296534,484,493,481,501
3498,2,0.600833,492,505,523,499
3499,3,1.075174,527,508,507,492
3500,2,-1.106797,501,477,512,475
3501,3,1.106797,508,500,511,516
3502,4,3.225523,539,537,513,513
3503,4,1.517893,504,501,534,509
3504,1,-1.517893,482,488,501,481
3505,2,0.347851,497,496,512,506
3506,3,1.359779,512,513,518,500
3507,1,-0.347851,496,495,503,495
3508,3,1.264911,490,514,517,519
3509,1,-0.316228,490,492,508,500
3510,0,-2.403331,482,471,497,474
3511,1,0.063246,521,499,486,496
3512,3,0.600833,488,501,506,524
3513,4,3.668242,526,522,550,518
3514,1,-0.284605,486,499,497,509
3515,2,-0.316228,492,503,488,507
3516,4,2.434954,527,504,522,524
3517,2,0.316228,505,499,497,509
3518,1,-0.790569,498,515,486,476
3519,0,-2.561445,474,474,473,498
3520,0,-1.011929,494,484,493,497
3521,1,-0.411096,509,489,499,490
3522,3,1.454648,506,488,531,521
3523,2,0.632456,497,513,510,500
3524,3,0.189737,501,503,503,499
3525,4,3.193900,527,536,512,526
3526,3,0.284605,513,502,491,503
3527,2,0.031623,509,513,489,490
3528,0,-2.118726,477,491,490,475
3529,1,-0.695701,494,510,492,482
3530,4,0.822192,507,511,504,504
3531,0,-1.296534,492,479,498,490
3532,4,2.972541,538,522,512,522
3533,2,0.442719,500,488,512,514
3534,1,-0.316228,501,490,500,499
3535,3,0.948683,514,492,507,517
3536,4,2.846050,513,526,530,521
3537,0,-0.980306,498,489,500,482
3538,2,-0.695701,504,506,482,486
3539,4,3.193900,528,538,519,516
3540,1,-1.707630,474,502,484,486
3541,0,-1.011929,477,500,496,495
3542,2,-0.094868,483,514,493,507
3543,4,2.150349,515,524,502,527
3544,1,0.379473,495,486,534,497
3545,3,1.296534,531,496,511,503
3546,1,-1.770875,513,469,491,471
3547,3,0.758947,513,508,510,493
3548,1,-0.885438,508,476,492,496
3549,4,1.170043,510,513,501,513
3550,3,0.379473,506,499,502,505
3551,2,0.189737,504,488,515,499
3552,2,1.011929,515,495,525,497
3553,2,-0.505964,504,503,485,492
3554,2,-0.537587,501,508,475,499
3555,2,-0.031623,506,494,502,497
3556,0,-1.043552,496,489,493,489
3557,0,-2.434954,480,496,469,478
3558,4,1.517893,503,512,519,514
3559,1,-1.897367,485,485,502,468
3560,3,0.917061,513,490,521,505
3561,1,-1.676007,486,503,475,483
3562,2,-0.094868,516,479,502,500
3563,0,-1.549516,476,486,499,490
3564,1,-1.011929,507,492,495,474
3565,3,1.106797,516,491,511,517
3566,3,1.454648,514,500,524,508
3567,3,1.138420,515,515,490,516
3568,2,0.284605,484,516,494,515
3569,4,1.707630,512,511,512,519
3570,0,-3.763110,464,487,461,469
3571,4,1.707630,510,502,529,513
3572,4,2.245217,512,530,509,520
3573,0,-2.498199,462,474,489,496
3574,3,1.043552,525,512,493,503
3575,1,-2.055480,484,466,508,477
3576,1,-1.328157,501,495,480,482
3577,3,1.011929,493,513,510,516
3578,3,2.276840,522,546,494,510
3579,3,1.770875,532,519,500,505
3580,4,1.928989,521,508,513,519
3581,3,1.612762,516,526,497,512
3582,0,-3.099032,477,493,460,472
3583,3,1.011929,513,497,513,509
3584,0,-2.087103,484,497,476,477
3585,3,1.075174,503,498,506,527
3586,2,-0.189737,480,518,484,512
3587,2,0.094868,505,504,495,499
3588,3,1.644384,525,496,518,513
3589,4,2.846050,535,519,522,514
3590,1,-1.992235,465,482,481,509
3591,3,0.853815,494,509,513,511
3592,3,0.094868,504,513,502,484
3593,0,-3.636619,483,482,461,459
3594,4,1.423025,509,518,509,509
3595,0,-1.328157,477,491,492,498
3596,2,0.284605,512,515,485,497
3597,4,2.403331,527,512,533,504
3598,2,0.094868,487,523,490,503
3599,0,-1.834121,476,488,484,494
3600,0,-1.106797,496,480,493,496
3601,1,-1.170043,491,504,484,484
3602,3,0.569210,501,509,494,514
3603,3,0.727324,515,496,505,507
3604,4,1.928989,511,511,531,508
3605,3,0.189737,488,502,509,507
3606,1,-1.233288,492,508,472,489
3607,4,2.434954,520,513,524,520
3608,4,1.011929,503,503,509,517
3609,2,0.537587,500,521,494,502
3610,4,1.834121,518,520,509,511
3611,0,-3.352014,490,470,465,469
3612,2,0.189737,510,492,498,506
3613,0,-0.917061,496,491,495,489
3614,3,0.758947,501,509,517,497
3615,4,2.403331,510,521,515,530
3616,4,4.047715,539,534,523,532
3617,4,2.909295,516,531,528,517
3618,3,1.043552,494,501,516,522
3619,1,-0.948683,490,482,503,495
3620,2,-0.126491,517,480,509,490
3621,4,1.454648,520,501,509,516
3622,1,-0.347851,493,500,493,503
3623,2,1.423025,498,517,498,532
3624,4,2.245217,522,517,520,512
3625,3,1.201666,509,496,519,514
3626,0,-1.770875,487,492,485,480
3627,1,-0.980306,506,479,491,493
3628,0,-2.308463,475,496,475,481
3629,4,2.909295,524,537,504,527
3630,2,-0.316228,501,504,498,487
3631,4,3.257146,543,501,533,526
3632,2,0.189737,505,504,497,500
3633,1,-0.758947,493,482,511,490
3634,0,-2.846050,475,473,485,477
3635,4,2.498199,510,528,523,518
3636,0,-1.454648,484,488,497,485
3637,2,0.158114,516,496,492,501
3638,4,1.549516,514,512,515,508
3639,1,-1.138420,494,478,514,478
3640,3,1.075174,489,504,521,520
